Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2019-07-25,Too Many Cooks,2014,https://boxd.it/LJptF,,,,2019-07-24
2019-07-26,The Time Traveler's Wife,2009,https://boxd.it/LMy7J,1.5,,,2019-07-25
2019-07-26,White Oleander,2002,https://boxd.it/LMPAt,3,,,2019-07-25
2019-07-27,"Love, Death & Robots: Helping Hand",2019,https://boxd.it/LOxqp,,,,2019-07-26
2019-07-27,"Love, Death & Robots: Fish Night",2019,https://boxd.it/LOyWh,,,,2019-07-26
2019-07-27,"Love, Death & Robots: Lucky 13",2019,https://boxd.it/LOzZr,,,,2019-07-26
2019-07-27,"Love, Death & Robots: Zima Blue",2019,https://boxd.it/LOBFN,,,,2019-07-26
2019-07-27,"Love, Death & Robots: Blindspot",2019,https://boxd.it/LOET9,,,,2019-07-26
2019-07-27,"Love, Death & Robots: Ice Age",2019,https://boxd.it/LOGk1,,,,2019-07-26
2019-07-27,"Love, Death & Robots: Alternate Histories",2019,https://boxd.it/LOI7t,,,,2019-07-26
2019-07-27,"Love, Death & Robots: The Secret War",2019,https://boxd.it/LOJlh,,,,2019-07-26
2019-07-27,"Love, Death & Robots: Sonnie's Edge",2019,https://boxd.it/LOM2H,,,,2019-07-26
2019-07-27,My Sister's Keeper,2009,https://boxd.it/LPv15,1.5,,,2019-07-26
2019-07-27,"Love, Death & Robots: Three Robots",2019,https://boxd.it/LPv4j,,,,2019-07-26
2019-08-12,"Love, Death & Robots: The Witness",2019,https://boxd.it/MGdu5,,,,2019-07-26
2019-07-31,Friday the 13th: A New Beginning,1985,https://boxd.it/M24kv,2,,,2019-07-27
2019-07-29,Frankenweenie,1984,https://boxd.it/LXfs1,,,,2019-07-28
2019-07-29,Vincent,1982,https://boxd.it/LXlan,,,,2019-07-28
2019-07-30,"Love, Death & Robots: Suits",2019,https://boxd.it/M0AXZ,,,,2019-07-29
2019-07-31,Straight Talk,1992,https://boxd.it/M3Hhx,3,,,2019-07-30
2019-08-01,Spider-Ham: Caught in a Ham,2019,https://boxd.it/M7bKv,,,,2019-07-31
2019-08-01,Short Term 12,2008,https://boxd.it/M7f07,,,,2019-07-31
2019-08-02,Kickboxer,1989,https://boxd.it/M9ExJ,3,,,2019-08-01
2019-08-02,Bloodsport,1988,https://boxd.it/Ma8gD,3,,,2019-08-01
2019-08-03,"Love, Death & Robots: Sucker of Souls",2019,https://boxd.it/MbbTF,,,,2019-08-02
2019-08-03,"Love, Death & Robots: When the Yogurt Took Over",2019,https://boxd.it/MbdGX,,,,2019-08-02
2019-08-03,"Love, Death & Robots: Beyond the Aquila Rift",2019,https://boxd.it/MbeM3,,,,2019-08-02
2019-08-12,"Love, Death & Robots: Good Hunting",2019,https://boxd.it/MGdff,,,,2019-08-02
2019-08-12,"Love, Death & Robots: The Dump",2019,https://boxd.it/MGdit,,,,2019-08-02
2019-08-12,"Love, Death & Robots: Shape-Shifters",2019,https://boxd.it/MGdmF,,,,2019-08-02
2019-08-04,Crawl,2019,https://boxd.it/Mfwff,3,,,2019-08-03
2019-08-06,Once Upon a Time… in Hollywood,2019,https://boxd.it/Mmfh3,3.5,,,2019-08-04
2019-08-12,Infinity Train,2016,https://boxd.it/MGEil,,,,2019-08-05
2019-08-07,The Witch,2015,https://boxd.it/MqGP5,4.5,,,2019-08-06
2019-08-08,The Lion King,2019,https://boxd.it/Mt9r1,1.5,,,2019-08-07
2019-08-09,The Angry Birds Movie,2016,https://boxd.it/MwhHd,0.5,,,2019-08-08
2019-08-10,Police Story,1985,https://boxd.it/MyTvX,4,,,2019-08-09
2019-08-11,Once Upon a Time… in Hollywood,2019,https://boxd.it/MCnsP,4,Yes,,2019-08-10
2019-08-12,Midsommar,2019,https://boxd.it/MGdy7,4,,,2019-08-11
2019-08-12,Infinity Train,2019,,4.5,,,2019-08-11
2019-08-13,Moongirl,2005,https://boxd.it/MK8Dp,,,,2019-08-12
2019-08-14,Millennium Actress,2001,https://boxd.it/MNsfD,4,,,2019-08-13
2019-08-15,One by One,2004,https://boxd.it/MQyBr,,,,2019-08-14
2019-08-17,Adventure in Telezonia,1950,https://boxd.it/MWC4D,,,,2019-08-15
2019-08-17,The Giant Spider Invasion,1975,https://boxd.it/MWC6J,,,,2019-08-15
2019-08-17,Super Rhino,2009,https://boxd.it/MWNEd,,,,2019-08-16
2019-08-18,Police Story 2,1988,https://boxd.it/N09Mf,3.5,,,2019-08-17
2019-08-18,Scary Stories to Tell in the Dark,2019,https://boxd.it/N0R4r,3.5,,,2019-08-17
2019-08-19,Dora and the Lost City of Gold,2019,https://boxd.it/N4nef,3.5,,,2019-08-18
2019-08-20,Bottle Rocket,1993,https://boxd.it/N7UWZ,3,,,2019-08-19
2019-08-21,The Angry Birds Movie 2,2019,https://boxd.it/NaLdn,3,,,2019-08-20
2019-08-21,Hair Love,2019,https://boxd.it/NaLfD,,,,2019-08-20
2019-08-22,Friday the 13th Part VI: Jason Lives,1986,https://boxd.it/Neqav,3,,,2019-08-21
2019-08-24,The Home Economics Story,1951,https://boxd.it/Nklr9,,,,2019-08-22
2019-08-24,The Saga of the Viking Women and Their Voyage to the Waters of the Great Sea Serpent,1957,https://boxd.it/Nklvl,,,,2019-08-22
2019-08-24,Good Boys,2019,https://boxd.it/NklD5,3.5,,,2019-08-23
2019-08-24,Tillie's Punctured Romance,1914,https://boxd.it/NkM05,3.5,,,2019-08-23
2019-08-24,The Kid,1921,https://boxd.it/NkM1x,4,,,2019-08-23
2019-08-26,Pocahontas,1995,https://boxd.it/Nrpl9,3,,,2019-08-24
2019-08-26,Little Hiawatha,1937,https://boxd.it/Nrrep,,,,2019-08-25
2019-08-27,Beetlejuice,1988,https://boxd.it/Nv381,4,,,2019-08-26
2019-08-31,Pocahontas II: Journey to a New World,1998,https://boxd.it/NGAt9,2,,,2019-08-27
2019-09-04,Blades of Glory,2007,https://boxd.it/NUCYL,3,,,2019-09-03
2019-09-06,Black Swan,2010,https://boxd.it/O0sDv,4,Yes,,2019-09-05
2019-09-07,Ready or Not,2019,https://boxd.it/O4655,3.5,,,2019-09-06
2019-09-08,But I'm a Cheerleader,1999,https://boxd.it/O7G4t,3.5,Yes,,2019-09-07
2019-09-09,It Chapter Two,2019,https://boxd.it/ObfdV,3,,,2019-09-08
2019-09-12,The Skeleton Twins,2014,https://boxd.it/Okg2H,3.5,Yes,,2019-09-11
2019-10-01,Friday the 13th Part VII: The New Blood,1988,https://boxd.it/PiLHB,,,,2019-09-13
2019-09-15,Scooby-Doo! and the Witch's Ghost,1999,https://boxd.it/OtTaD,,,,2019-09-14
2019-09-17,Scooby-Doo on Zombie Island,1998,https://boxd.it/OAKMn,2.5,Yes,,2019-09-15
2019-09-17,Scooby-Doo and the Alien Invaders,2000,https://boxd.it/OAKGf,,,,2019-09-16
2019-09-23,Scooby-Doo! and the Cyber Chase,2001,https://boxd.it/ORmAB,2.5,,,2019-09-17
2019-09-23,The Night Stalker,1972,https://boxd.it/ORicZ,3,,,2019-09-18
2019-09-23,Griff the Invisible,2010,https://boxd.it/ORifJ,3,,,2019-09-22
2019-09-23,Harriet the Spy,1996,https://boxd.it/ORihZ,2,,,2019-09-22
2019-09-23,Friday the 13th Part VIII: Jason Takes Manhattan,1989,https://boxd.it/OS0fj,1.5,,,2019-09-22
2019-09-27,"Monsters, Inc.",2001,https://boxd.it/P4EBX,4,Yes,,2019-09-26
2019-09-29,Hustlers,2019,https://boxd.it/PbB3x,4,,,2019-09-27
2019-09-29,Peter Pan Live!,2014,https://boxd.it/Pc6KH,2,,,2019-09-28
2019-11-10,Abominable,2019,https://boxd.it/RGoal,3.5,,,2019-10-01
2019-10-03,The Blob,1958,https://boxd.it/PoKLJ,3.5,,,2019-10-02
2019-10-05,Five Course Meal,2018,https://boxd.it/Pvtrr,1,,,2019-10-04
2019-10-05,The Blob,1988,https://boxd.it/PvXPD,4,,,2019-10-04
2019-10-06,In Fabric,2018,https://boxd.it/PzAub,4,,,2019-10-05
2019-10-06,The Thing,1982,https://boxd.it/PzAvt,4.5,,,2019-10-05
2019-10-06,Under the Skin,2013,https://boxd.it/PAv6Z,2,,,2019-10-05
2019-10-13,Mass Hysteria,2019,https://boxd.it/PZCor,,,,2019-10-12
2019-10-13,Re-Animator,1985,https://boxd.it/PZCzT,3,,,2019-10-12
2019-10-15,The History of Halloween,2013,https://boxd.it/Q955V,,,,2019-10-13
2019-10-15,How to Train Your Dragon,2010,https://boxd.it/Q959D,5,Yes,,2019-10-14
2019-10-17,The Addams Family,1991,https://boxd.it/QfAQZ,3.5,Yes,,2019-10-15
2019-10-19,Village of the Damned,1960,https://boxd.it/QmwwF,3.5,,,2019-10-17
2019-10-20,ParaNorman,2012,https://boxd.it/QpigJ,4.5,Yes,,2019-10-18
2019-10-20,Halloweentown,1998,https://boxd.it/Qpik7,3,,,2019-10-18
2019-10-20,Halloweentown II: Kalabar's Revenge,2001,https://boxd.it/QpioN,2.5,,,2019-10-19
2019-10-20,Plan 9 from Outer Space,1957,https://boxd.it/QpWHb,1.5,,,2019-10-19
2019-10-25,Over the Garden Wall,2014,https://boxd.it/QHN2J,5,Yes,,2019-10-21
2019-10-25,Tome of the Unknown,2013,https://boxd.it/QHN7J,4,,,2019-10-21
2019-10-25,The Addams Family,2019,https://boxd.it/QHNhT,3.5,,,2019-10-22
2019-10-27,The She-Creature,1956,https://boxd.it/QPMLf,,,,2019-10-24
2019-10-27,Village of the Damned,1995,https://boxd.it/QOYWH,3,,,2019-10-25
2019-10-27,Zombieland,2009,https://boxd.it/QPMAr,3,,,2019-10-26
2019-10-27,They Live,1988,https://boxd.it/QPMFr,4,,,2019-10-26
2019-10-27,Frankenstein,1931,https://boxd.it/QQ7i9,4,,,2019-10-26
2019-10-27,Boo,1932,https://boxd.it/QQ7Dh,,,,2019-10-26
2019-10-27,The Lighthouse,2019,https://boxd.it/QRndV,4.5,,,2019-10-26
2019-10-28,Misery,1990,https://boxd.it/QUEpv,4,,,2019-10-27
2019-10-28,The Dead Zone,1983,https://boxd.it/QUEsT,3,,,2019-10-27
2019-11-02,Room on the Broom,2012,https://boxd.it/RbHUZ,3.5,,,2019-10-31
2019-11-02,"It's the Great Pumpkin, Charlie Brown",1966,https://boxd.it/RbHYR,,,,2019-10-31
2019-11-04,Hocus Pocus,1993,https://boxd.it/Rleeb,4.5,Yes,,2019-11-03
2019-11-05,Halloween II,1981,https://boxd.it/RpxPX,2.5,Yes,,2019-11-04
2019-11-05,The Tingler,1959,https://boxd.it/RpxUt,3,,,2019-11-04
2019-11-09,Jojo Rabbit,2019,https://boxd.it/RDVR7,4.5,,,2019-11-08
2019-11-09,Zombieland: Double Tap,2019,https://boxd.it/RDYRJ,2.5,,,2019-11-08
2019-11-10,Jason X,2001,https://boxd.it/RGCZH,2.5,,,2019-11-09
2019-11-11,Freddy vs. Jason,2003,https://boxd.it/RLWhF,2,,,2019-11-09
2019-11-11,Jojo Rabbit,2019,https://boxd.it/RLWTf,4.5,Yes,,2019-11-10
2019-11-11,A Nightmare on Elm Street,2010,https://boxd.it/RMoiL,2,,,2019-11-10
2019-11-12,Friday the 13th,2009,https://boxd.it/RQ9hL,1.5,,,2019-11-11
2019-11-14,Maleficent,2014,https://boxd.it/RWOlB,3,,,2019-11-12
2019-11-14,Detention,2011,https://boxd.it/RWF0J,3,,,2019-11-13
2019-11-15,Descendants,2015,https://boxd.it/RZJC9,1.5,,,2019-11-14
2019-11-16,Descendants 2,2017,https://boxd.it/S1wQB,1.5,,,2019-11-15
2019-11-16,Descendants 3,2019,https://boxd.it/S2V6Z,1.5,,,2019-11-15
2019-11-17,Maleficent: Mistress of Evil,2019,https://boxd.it/S6j29,3,,,2019-11-16
2019-11-17,Flashdance,1983,https://boxd.it/S7LSJ,3,,,2019-11-16
2019-11-18,Surf's Up,2007,https://boxd.it/Sb0nn,2.5,,,2019-11-16
2019-11-18,Fear and Loathing in Las Vegas,1998,https://boxd.it/S98AP,3,,,2019-11-17
2019-11-21,Kinky Boots,2005,https://boxd.it/SloRB,3,,,2019-11-17
2019-11-21,Charlie's Angels,2019,https://boxd.it/SloSJ,3.5,,,2019-11-20
2019-11-21,Joseph and the Amazing Technicolor Dreamcoat,1999,https://boxd.it/SltH7,2,,,2019-11-20
2019-11-23,Joseph: King of Dreams,2000,https://boxd.it/Sr4Mj,3.5,Yes,,2019-11-22
2019-11-23,A Silent Voice,2016,https://boxd.it/SsGOp,4,,,2019-11-22
2019-11-24,Virus,1999,https://boxd.it/Swu7h,2,,,2019-11-22
2019-11-24,Children Who Chase Lost Voices,2011,https://boxd.it/SwuaP,2.5,,,2019-11-23
2019-11-24,Halloween,2007,https://boxd.it/Swufv,1.5,,,2019-11-23
2019-11-24,Booksmart,2019,https://boxd.it/Swusp,5,Yes,,2019-11-23
2019-11-24,Whip It,2009,https://boxd.it/Sx3np,3.5,Yes,,2019-11-23
2019-11-27,Noelle,2019,https://boxd.it/SI9IF,1.5,,,2019-11-24
2019-11-28,Cat People,1942,https://boxd.it/SLAWb,3.5,,,2019-11-26
2019-12-22,Dumbo,1941,https://boxd.it/UjYux,3,,,2019-11-28
2019-12-03,Harold and Maude,1971,https://boxd.it/T6cBP,4,,,2019-12-02
2019-12-03,A League of Their Own,1992,https://boxd.it/T6VGl,3.5,,,2019-12-02
2019-12-05,Frozen II,2019,https://boxd.it/TecRf,3.5,,,2019-12-03
2019-12-05,How to Train Your Dragon: Homecoming,2019,https://boxd.it/TecYl,,,,2019-12-04
2019-12-05,Wet Hot American Summer,2001,https://boxd.it/TeQL7,4,Yes,,2019-12-04
2019-12-08,Gremlins,1984,https://boxd.it/ToBIR,3.5,Yes,,2019-12-07
2019-12-08,Last Christmas,2019,https://boxd.it/Tq0xL,2.5,,,2019-12-07
2019-12-08,Parasite,2019,https://boxd.it/TqLij,4.5,,,2019-12-07
2019-12-14,Gremlins 2: The New Batch,1990,https://boxd.it/TNevl,2.5,,,2019-12-12
2019-12-14,Wendy and Lucy,2008,https://boxd.it/TNexL,4,,,2019-12-13
2019-12-16,Support the Girls,2018,https://boxd.it/TX3uB,3.5,,,2019-12-13
2019-12-16,Dark Waters,2019,https://boxd.it/TWfQd,4,,,2019-12-14
2019-12-16,Home Alone,1990,https://boxd.it/TWfT7,3.5,,,2019-12-14
2019-12-16,Knives Out,2019,https://boxd.it/TX3DD,3.5,,,2019-12-15
2020-05-19,Jumanji: The Next Level,2019,https://boxd.it/19zymz,3,,,2019-12-18
2019-12-20,Home Alone 2: Lost in New York,1992,https://boxd.it/UcJSl,3,,,2019-12-19
2019-12-20,Miracle on 34th Street,1947,https://boxd.it/UcK0J,4,,,2019-12-19
2019-12-24,Emmet Otter's Jug-Band Christmas,1977,https://boxd.it/Uv0Qn,,,,2019-12-20
2019-12-22,Eight Crazy Nights,2002,https://boxd.it/UjYAb,1,,,2019-12-21
2019-12-24,Blinded by the Light,2019,https://boxd.it/Uv11P,3.5,,,2019-12-21
2019-12-24,How to Train Your Dragon,2010,https://boxd.it/Uv17N,5,Yes,,2019-12-21
2019-12-24,How to Train Your Dragon 2,2014,https://boxd.it/Uv1ax,5,Yes,,2019-12-22
2019-12-31,Scooby-Doo,2002,https://boxd.it/Vaamp,2.5,,,2019-12-30
2020-01-01,John Mulaney & The Sack Lunch Bunch,2019,https://boxd.it/VeXBV,,,,2019-12-31
2020-01-01,How to Train Your Dragon,2010,https://boxd.it/VhBwZ,5,Yes,,2020-01-01
2020-01-06,Bring It On,2000,https://boxd.it/VLVVP,3.5,Yes,,2020-01-04
2020-01-06,Dora and the Lost City of Gold,2019,https://boxd.it/VLVZR,3.5,Yes,,2020-01-04
2020-01-06,The Descendants,2011,https://boxd.it/VLW9d,4,Yes,,2020-01-05
2020-01-06,Klaus,2019,https://boxd.it/VPDzz,4,,,2020-01-05
2020-01-07,Cars,2006,https://boxd.it/VVzxh,3.5,Yes,,2020-01-06
2020-01-08,Cats,2019,https://boxd.it/W13XJ,0.5,,,2020-01-07
2020-01-09,One Hundred and One Dalmatians,1961,https://boxd.it/W5TN5,4,,,2020-01-08
2020-01-12,Uncut Gems,2019,https://boxd.it/Wob0L,3.5,,,2020-01-10
2020-01-12,Little Women,1994,https://boxd.it/Woc1b,4,,,2020-01-10
2020-01-12,Star Wars: The Rise of Skywalker,2019,https://boxd.it/Wocd7,3.5,,,2020-01-11
2020-01-13,1917,2019,https://boxd.it/Wtcez,4,,,2020-01-11
2020-01-19,A Beautiful Day in the Neighborhood,2019,https://boxd.it/X3VkJ,4.5,,,2020-01-17
2020-01-19,Little Women,2019,https://boxd.it/X3WPt,4,,,2020-01-18
2020-01-20,Paul Blart: Mall Cop,2009,https://boxd.it/X7kYv,0.5,,,2020-01-19
2020-01-20,The Host,2006,https://boxd.it/Xad63,3.5,,,2020-01-19
2020-01-26,Weathering with You,2019,https://boxd.it/XFvJp,4,,,2020-01-24
2020-01-26,Marriage Story,2019,https://boxd.it/XGrNT,2.5,,,2020-01-25
2020-01-27,Legends of the Hidden Temple,2016,https://boxd.it/XMldH,3,,,2020-01-26
2020-01-27,WHAT DID JACK DO?,2017,https://boxd.it/XMqVz,,,,2020-01-26
2020-02-02,Snow Day,2000,https://boxd.it/YfhvP,2.5,,,2020-01-31
2020-02-02,Candyman,1992,https://boxd.it/Yfk3p,3.5,,,2020-01-31
2020-02-02,Song of the South,1946,https://boxd.it/Ygpdh,,,,2020-02-01
2020-02-02,Bad Boys,1995,https://boxd.it/YgpmX,3,,,2020-02-01
2020-02-02,Spider-Man,2002,https://boxd.it/YhTAx,3.5,,,2020-02-01
2020-02-02,Good Burger,1997,https://boxd.it/Yin7P,3.5,,,2020-02-01
2020-02-03,A Sister,2018,https://boxd.it/YnvAZ,,,,2020-02-02
2020-02-03,Brotherhood,2018,https://boxd.it/YnvLN,,,,2020-02-02
2020-02-03,The Neighbors' Window,2019,https://boxd.it/YnvQN,,,,2020-02-02
2020-02-03,Saria,2019,https://boxd.it/YnvYd,,,,2020-02-02
2020-02-03,Nefta Football Club,2018,https://boxd.it/Ynw8x,,,,2020-02-02
2020-02-03,Hair Love,2019,https://boxd.it/Ynwdx,,Yes,,2020-02-02
2020-02-03,Daughter,2019,https://boxd.it/Ynwi3,,,,2020-02-02
2020-02-03,Sister,2018,https://boxd.it/Ynwmf,,,,2020-02-02
2020-02-03,Memorable,2019,https://boxd.it/YnwqV,,,,2020-02-02
2020-02-03,Kitbull,2019,https://boxd.it/Ynwyl,,,,2020-02-02
2020-02-03,Henrietta Bulkowski,2019,https://boxd.it/YnwCR,,,,2020-02-02
2020-02-03,The Bird & The Whale,2018,https://boxd.it/YnwHH,,,,2020-02-02
2020-02-03,Off-Piste,2018,https://boxd.it/YnwMn,,,,2020-02-02
2020-02-03,Maestro,2019,https://boxd.it/YnwQp,,,,2020-02-02
2020-02-07,Snow Day,2000,https://boxd.it/YHnzT,2.5,Yes,,2020-02-06
2020-02-07,Finding Nemo,2003,https://boxd.it/YHnDL,4,,,2020-02-06
2020-02-07,Ice Age,2002,https://boxd.it/YHnH9,2.5,,,2020-02-06
2020-02-07,Frozen,2013,https://boxd.it/YHnMN,4,Yes,,2020-02-06
2020-02-07,Big Fat Liar,2002,https://boxd.it/YHPMB,2,,,2020-02-06
2020-02-09,I Lost My Body,2019,https://boxd.it/YPEvP,3,,,2020-02-07
2020-02-09,The Two Popes,2019,https://boxd.it/YRjBB,4,,,2020-02-08
2020-02-10,Joker,2019,https://boxd.it/YZXph,0.5,,,2020-02-08
2020-02-10,Mamma Mia!,2008,https://boxd.it/YZXxP,2.5,Yes,,2020-02-08
2020-02-22,The Irishman,2019,https://boxd.it/104bSp,,,,2020-02-12
2020-02-23,Candyman: Farewell to the Flesh,1995,https://boxd.it/107SDj,3,,,2020-02-21
2020-02-25,Candyman: Day of the Dead,1999,https://boxd.it/10kwnT,1,,,2020-02-22
2020-02-25,Hobgoblins,1988,https://boxd.it/10kwuZ,,,,2020-02-24
2020-02-27,Sonic the Hedgehog,2020,https://boxd.it/10t87F,3,,,2020-02-25
2020-02-27,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,https://boxd.it/10tIXn,4,,,2020-02-26
2020-02-28,Fantasy Island,2020,https://boxd.it/10xgub,1.5,,,2020-02-27
2020-02-29,Pokémon: Mewtwo Strikes Back - Evolution,2019,https://boxd.it/10CDDl,1.5,,,2020-02-28
2020-02-29,Pokémon: The First Movie - Mewtwo Strikes Back,1998,https://boxd.it/10CU0b,4,,,2020-02-28
2020-02-29,The Uncut Story of Mewtwo's Origin,1999,https://boxd.it/10D3Lv,,,,2020-02-28
2020-03-01,Bad Boys II,2003,https://boxd.it/10Hfg3,2.5,,,2020-02-29
2020-03-06,Shrek,2001,https://boxd.it/116Xnd,3.5,,,2020-03-05
2020-03-07,The Princess and the Frog,2009,https://boxd.it/11bEBF,4.5,,,2020-03-05
2020-03-08,Enchanted,2007,https://boxd.it/11eCQf,3.5,Yes,,2020-03-07
2020-03-08,Pip's Predicament: A Pop-Up Adventure,2008,https://boxd.it/11eDp5,,,,2020-03-07
2020-03-08,Steel Magnolias,1989,https://boxd.it/11gw7n,3,,,2020-03-07
2020-03-08,Pirates of the Caribbean: The Curse of the Black Pearl,2003,https://boxd.it/11gSMH,4,Yes,,2020-03-07
2020-03-10,The Invisible Man,1933,https://boxd.it/11pDFT,4,,,2020-03-08
2020-03-12,Shrek 2,2004,https://boxd.it/11xwVV,3,,,2020-03-10
2020-03-13,Tokyo Godfathers,2003,https://boxd.it/11BPpn,4,,,2020-03-11
2020-03-13,Hansel and Gretel Get Baked,2013,https://boxd.it/11BPA1,2,,,2020-03-12
2020-03-14,Playdate with Destiny,2020,https://boxd.it/11Gz0h,,,,2020-03-13
2020-03-16,Onward,2020,https://boxd.it/11QKjT,3,,,2020-03-13
2020-03-16,Labyrinth,1986,https://boxd.it/11ROJt,4.5,,,2020-03-14
2020-03-16,Twin Peaks,1989,https://boxd.it/11RORH,,,,2020-03-14
2020-03-16,Nine to Five,1980,https://boxd.it/11ROZL,4,Yes,,2020-03-15
2020-03-16,Frozen II,2019,https://boxd.it/11Swdh,4,Yes,,2020-03-15
2020-03-17,Megamind,2010,https://boxd.it/11Y9oD,4.5,Yes,,2020-03-16
2020-03-20,The Lazarus Effect,2015,https://boxd.it/12cNB1,2,,,2020-03-18
2020-03-20,Rest Stop,2006,https://boxd.it/12dJpR,2,,,2020-03-19
2020-03-20,Octopus,2000,https://boxd.it/12e8bP,1.5,,,2020-03-19
2020-03-21,Octopus 2: River of Fear,2001,https://boxd.it/12iT03,1,,,2020-03-19
2020-03-21,All That Jazz,1979,https://boxd.it/12lTjP,4,,,2020-03-20
2020-03-21,The Gay and Wondrous Life of Caleb Gallo,2016,https://boxd.it/12lTPr,4,,,2020-03-20
2020-03-24,The Mummy,1999,https://boxd.it/12GCnd,4,Yes,,2020-03-22
2020-03-23,The Town,2010,https://boxd.it/12CoIN,3.5,,,2020-03-23
2020-03-24,The Mummy,1932,https://boxd.it/12GCw5,3,Yes,,2020-03-23
2020-03-24,The Mummy Returns,2001,https://boxd.it/12HnSx,2.5,Yes,,2020-03-23
2020-03-25,The Mummy: Tomb of the Dragon Emperor,2008,https://boxd.it/12Oa2R,2,,,2020-03-24
2020-03-25,The Scorpion King,2002,https://boxd.it/12OadP,2.5,,,2020-03-24
2020-03-26,Robin Hood: Men in Tights,1993,https://boxd.it/12UF0f,4,Yes,,2020-03-24
2020-03-26,The Land Before Time,1988,https://boxd.it/12UFj7,3,Yes,,2020-03-25
2020-03-26,The Land Before Time: The Great Valley Adventure,1994,https://boxd.it/12VydD,2,,,2020-03-25
2020-04-01,The Wicker Man,1973,https://boxd.it/13DV5Z,4.5,,,2020-03-31
2020-04-01,The Wicker Man,2006,https://boxd.it/13Exwp,2,,,2020-03-31
2020-04-02,The Purge,2013,https://boxd.it/13K2z5,1.5,,,2020-04-01
2020-04-02,The Purge: Anarchy,2014,https://boxd.it/13K2FR,3,,,2020-04-01
2020-04-04,"Tiger King: Murder, Mayhem and Madness",2020,https://boxd.it/13Vpjh,,,,2020-04-02
2020-04-04,Okja,2017,https://boxd.it/13ZpTH,4.5,,,2020-04-02
2020-04-04,Guess Who's Coming to Dinner,1967,https://boxd.it/13Zq2p,,,,2020-04-03
2020-04-04,The Purge: Election Year,2016,https://boxd.it/13Zq91,2.5,,,2020-04-03
2020-04-06,The First Purge,2018,https://boxd.it/14cxwn,2.5,,,2020-04-04
2020-04-06,Silent,2014,https://boxd.it/14cxdv,,,,2020-04-05
2020-04-08,Shrek the Musical,2013,https://boxd.it/14uQJB,1,,,2020-04-07
2020-04-18,Robin Hood,1973,https://boxd.it/15N015,4,,,2020-04-17
2020-04-18,The Gay Deceivers,1969,https://boxd.it/15N08b,3,,,2020-04-17
2020-04-19,All Cheerleaders Die,2013,https://boxd.it/15VlV5,2.5,,,2020-04-18
2020-04-19,Booksmart,2019,https://boxd.it/15Wdm9,5,Yes,,2020-04-19
2020-04-21,Bathtubs Over Broadway,2018,https://boxd.it/16bwUz,4,,,2020-04-20
2020-04-22,Chef,2014,https://boxd.it/16iVd5,3,,,2020-04-21
2020-04-22,But I'm a Cheerleader,1999,https://boxd.it/16johZ,3.5,Yes,,2020-04-22
2020-04-23,The Hitch-Hiker,1953,https://boxd.it/16q5mF,3.5,,,2020-04-22
2020-04-24,Yes or No,2010,https://boxd.it/16wQmp,,,,2020-04-23
2020-04-26,Portrait of a Lady on Fire,2019,https://boxd.it/16LMSB,4,,,2020-04-25
2020-04-28,Bend It Like Beckham,2002,https://boxd.it/171Stp,4,Yes,,2020-04-27
2020-04-29,"Scream, Queen! My Nightmare on Elm Street",2019,https://boxd.it/179wGH,4,,,2020-04-28
2020-04-30,The Pumaman,1980,https://boxd.it/17hER5,,,,2020-04-29
2020-05-01,Hedwig and the Angry Inch,2001,https://boxd.it/17pjyR,3.5,,,2020-04-30
2020-05-02,The Fly,1958,https://boxd.it/17wPXN,3.5,,,2020-05-01
2020-05-03,The Fly,1986,https://boxd.it/17DN4l,3,,,2020-05-02
2020-05-04,The Half of It,2020,https://boxd.it/17KuFh,4,,,2020-05-02
2020-05-04,Crocodile,2000,https://boxd.it/17KuUB,0.5,,,2020-05-02
2020-05-04,Blood Surf,2000,https://boxd.it/17Kv8X,0.5,,,2020-05-03
2020-05-04,P.S.,2004,https://boxd.it/17Pu9P,1,,,2020-05-03
2020-05-04,Murder on the Orient Express,2017,https://boxd.it/17PuoP,3.5,Yes,,2020-05-03
2020-05-07,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,https://boxd.it/188oyH,1.5,,,2020-05-04
2020-05-07,The Ghost & Mr. Chicken,1966,https://boxd.it/188oMp,3,,,2020-05-05
2020-05-07,Just My Luck,2006,https://boxd.it/188qyz,1,,,2020-05-05
2020-05-07,40 Days and 40 Nights,2002,https://boxd.it/188D4H,1,,,2020-05-06
2020-05-11,28 Days,2000,https://boxd.it/18CeoR,2.5,,,2020-05-07
2020-05-11,Something to Talk About,1995,https://boxd.it/18CeLh,1,,,2020-05-07
2020-05-11,Hard Promises,1991,https://boxd.it/18CfBd,1,,,2020-05-08
2020-05-11,Ace in the Hole,1951,https://boxd.it/18Cg7D,4,,,2020-05-09
2020-05-11,Attack of the 50 Foot Woman,1958,https://boxd.it/18CgIT,3.5,,,2020-05-10
2020-05-11,The Wasp Woman,1959,https://boxd.it/18ErnL,2,,,2020-05-10
2020-05-11,Serial Mom,1994,https://boxd.it/18ErAl,3.5,Yes,,2020-05-10
2020-05-12,The House That Cried Murder,1973,https://boxd.it/18L98H,3,,,2020-05-11
2020-05-12,Blood Song,1982,https://boxd.it/18Lpit,2,,,2020-05-11
